trial_id,learning_rate,gamma,batch_size,memory_size,target_update,eps_start,eps_end,eps_decay,initial_exploration,avg_score,final_scores,total_episodes,max_episodes,early_stopped,stop_reason,device_used,success,seed
143,0.006577363233168096,0.9585149527257162,128,58438,100,0.9055742031459545,0.080735765656241,0.9905249694912809,1676,211.1,"[119, 122, 133, 397, 500]",200,200,False,completed,cuda,True,170460
401,0.00010010100857662918,0.9310300733106381,128,37144,1000,0.9409328771546179,0.028139505675939272,0.9908679842003866,871,9.4,"[8, 8, 9, 11, 10]",200,200,False,completed,cuda,True,405432
403,0.004494634808125653,0.912927207280759,16,20584,500,0.9357843807119782,0.08653211655632365,0.997740308886579,1302,13.9,"[10, 10, 9, 11, 24]",200,200,False,completed,cuda,True,429500
406,0.0027491977197432794,0.9833947466494168,128,15641,100,0.9452894804957991,0.09078439263525105,0.9942256424263183,1629,16.3,"[18, 15, 21, 12, 11]",200,200,False,completed,cuda,True,408044
404,0.0003935991654044033,0.9896728819024504,64,22717,1000,0.9859965811933108,0.024501261144477357,0.9933257035282084,1801,10.9,"[13, 10, 9, 12, 10]",200,200,False,completed,cuda,True,406996
402,0.0017255747357598744,0.9875599010996025,64,45430,1000,0.9893095672448795,0.08244783419471337,0.9965111767127152,808,9.4,"[8, 11, 9, 10, 9]",200,200,False,completed,cuda,True,413748
405,0.00016194421215584825,0.9508398081824974,128,35759,500,0.9647671945184384,0.056198988673398294,0.9945264429575138,934,9.0,"[11, 8, 10, 8, 8]",200,200,False,completed,cuda,True,426540
321,0.0018442157581024872,0.9350115489643055,32,70787,100,0.9382630358051338,0.08646028043540391,0.9984072326712464,1985,180.7,"[198, 178, 177, 177, 150]",200,200,False,completed,cuda,True,346492
407,0.004293089248960345,0.9281936210633149,64,25383,1000,0.9142462315364702,0.043154558087644956,0.9933094470785764,1002,10.0,"[9, 9, 10, 11, 9]",200,200,False,completed,cuda,True,434372
408,0.00020532599764389557,0.935099734306005,128,80528,100,0.952561775482315,0.03171865985607346,0.9934300464626911,1247,9.6,"[9, 10, 10, 9, 10]",200,200,False,completed,cuda,True,418112
416,0.00021220374738800777,0.9301962865394955,64,95622,500,0.9414962817862024,0.06079246615479045,0.9938098712200734,1803,9.4,"[9, 8, 9, 9, 9]",200,200,False,completed,cuda,True,437540
277,0.005897398464219322,0.9271094064066303,16,24740,100,0.9033322164217266,0.06182276335932084,0.9939248657270464,511,229.0,"[145, 143, 148, 254, 398]",200,200,False,completed,cuda,True,300524
412,0.00024182176013448829,0.9341267105227364,128,92498,1000,0.998193544204665,0.04733841764921571,0.9963873814319956,1305,9.3,"[10, 8, 8, 11, 9]",200,200,False,completed,cuda,True,438500
409,0.00014051620262969848,0.9116910084813168,16,91204,100,0.9082615607494581,0.08201057642274404,0.9949175847054486,554,9.8,"[10, 9, 9, 9, 10]",200,200,False,completed,cuda,True,434624
415,0.000418426138294542,0.9418408234106432,64,60725,1000,0.9471009396680101,0.09225376210245377,0.99248497632327,1423,9.6,"[9, 9, 10, 9, 8]",200,200,False,completed,cuda,True,426748
410,0.00014363720104227292,0.9974551406965863,16,64629,500,0.9121694443293468,0.076101594655814,0.9931596033694088,706,10.0,"[9, 9, 10, 9, 11]",200,200,False,completed,cuda,True,437460
411,0.0004171629876492502,0.9441022278012288,16,19551,1000,0.9297498043859924,0.09856579334725797,0.992687516173777,553,10.2,"[11, 9, 9, 12, 9]",200,200,False,completed,cuda,True,415432
413,0.0002678874170101543,0.9343004871845056,128,45183,100,0.9595795072355575,0.06520889536580692,0.9957485236514135,797,10.0,"[11, 9, 10, 10, 9]",200,200,False,completed,cuda,True,415044
420,0.0005117189260766098,0.9933779818931358,128,97391,500,0.9236234787117066,0.01166524445602394,0.9974262309242545,1573,9.4,"[10, 9, 9, 10, 9]",200,200,False,completed,cuda,True,441540
338,0.009902964404044291,0.9968599136283239,16,63972,100,0.911104415640923,0.0704577481606252,0.9945829469758136,856,284.9,"[188, 190, 195, 228, 500]",200,200,False,completed,cuda,True,362288
418,0.00034136381510857777,0.9164513087871731,16,89298,500,0.9279736305405869,0.01783453406899589,0.9948523617893739,1234,10.0,"[11, 12, 9, 10, 10]",200,200,False,completed,cuda,True,445372
427,0.0008255357688801902,0.9694715395333792,128,66723,1000,0.9407504170377774,0.07808431275442097,0.9920949665687188,1914,9.8,"[10, 9, 10, 8, 9]",200,200,False,completed,cuda,True,429044
421,0.0002523868241089064,0.9222151020554429,128,49706,1000,0.974684424773225,0.07658264053032482,0.9936500311109765,987,11.2,"[11, 9, 11, 10, 11]",200,200,False,completed,cuda,True,444524
419,0.0002765293765014304,0.9488616851464857,32,43601,500,0.938692351067834,0.021143477956172482,0.9973107110342456,713,10.2,"[11, 9, 10, 8, 12]",200,200,False,completed,cuda,True,429112
422,0.0010461661742210337,0.9847154593526544,32,29041,500,0.9721082573456317,0.08673767685982545,0.9930566249170131,1021,9.7,"[11, 10, 8, 8, 9]",200,200,False,completed,cuda,True,448500
429,0.0014808755612140195,0.9068867542161255,128,27461,500,0.9068060799226786,0.08331326139723688,0.9919497660175276,1912,9.4,"[10, 9, 8, 10, 10]",200,200,False,completed,cuda,True,453288
425,0.0005746274767914904,0.9808641607913265,16,31552,1000,0.9315691930448163,0.034294340440151616,0.9983629108578387,850,9.6,"[10, 10, 9, 9, 9]",200,200,False,completed,cuda,True,452460
432,0.006630314257328959,0.9717869446089068,128,32751,500,0.9006346728656541,0.07987822225485369,0.991271295317195,1667,9.9,"[8, 8, 8, 11, 11]",200,200,False,completed,cuda,True,455524
426,0.0009950996735949749,0.9470219919579792,32,18323,500,0.9522541960117371,0.08384319316084132,0.9969916464841446,746,10.2,"[9, 9, 11, 9, 12]",200,200,False,completed,cuda,True,430432
414,0.0002692769384780986,0.997345664978023,64,97581,100,0.9022821782478518,0.012411123842224193,0.9948965417493468,1438,9.4,"[8, 10, 10, 9, 9]",200,200,False,completed,cuda,True,416996
428,0.00021285487891728715,0.9058043592652837,32,96567,1000,0.9591622477846907,0.01533288162551888,0.9942328816543424,510,9.6,"[10, 8, 9, 10, 9]",200,200,False,completed,cuda,True,449540
424,0.006230947069474434,0.9333510114890979,128,27134,1000,0.9967229280857514,0.08244489845912992,0.9979247250087713,742,13.1,"[11, 15, 26, 10, 12]",200,200,False,completed,cuda,True,435748
430,0.004027072161578689,0.9548671010150085,16,61072,100,0.9468467079151648,0.014415934231795522,0.9904552234907146,1013,38.6,"[46, 36, 40, 28, 48]",200,200,False,completed,cuda,True,457372
434,0.0025013854063477025,0.909757494066323,64,30351,1000,0.9977215412744274,0.03950231259189251,0.9972141950031431,535,10.4,"[9, 12, 13, 10, 11]",200,200,False,completed,cuda,True,460500
435,0.005380495381502316,0.9674729529735883,32,34735,1000,0.917037734117734,0.08766897548904959,0.9958627857915864,911,11.3,"[10, 22, 13, 10, 14]",200,200,False,completed,cuda,True,459288
439,0.002905981202360799,0.9495826864164307,16,54385,1000,0.9545665753361592,0.04753683453699145,0.9961895985414191,1764,12.3,"[11, 18, 10, 9, 11]",200,200,False,completed,cuda,True,441996
436,0.0006046122212787806,0.99288916933344,16,93836,1000,0.9614875184733268,0.07448110646383767,0.9982726576567802,903,11.4,"[11, 10, 11, 10, 12]",200,200,False,completed,cuda,True,463460
441,0.0010631852604281319,0.9887899708770901,32,16512,1000,0.9169500703929786,0.015129193880258936,0.9962299906108889,1556,9.4,"[10, 8, 9, 9, 9]",200,200,False,completed,cuda,True,452748
423,0.0011310611872457103,0.947435113497059,128,61428,100,0.9748455411312165,0.06737022775492682,0.9918508977150453,1037,71.4,"[85, 105, 101, 99, 63]",200,200,False,completed,cuda,True,448624
438,0.0005133642348560298,0.940401703732572,64,63520,500,0.9336059402062632,0.05731743470929603,0.9935958609681833,687,9.8,"[11, 10, 11, 12, 10]",200,200,False,completed,cuda,True,442432
336,0.007844007544519227,0.9025080048082047,128,11076,100,0.9340386770854041,0.02896363595014352,0.9928845010197664,866,237.2,"[173, 146, 173, 260, 373]",200,200,False,completed,cuda,True,361808
442,0.00027675158405814657,0.9685410083687055,16,44947,500,0.9634963276842333,0.019064086774373445,0.9938758374830463,1477,9.9,"[9, 10, 9, 12, 11]",200,200,False,completed,cuda,True,469372
440,0.001153478746236179,0.959820753633681,16,19197,1000,0.9988407512231401,0.0957688437204197,0.9982282358405159,778,12.7,"[10, 11, 9, 38, 10]",200,200,False,completed,cuda,True,461540
448,0.0006457898742483096,0.989395947794897,32,57939,100,0.934378510986881,0.04002490406173395,0.9982291387171134,1937,9.9,"[11, 11, 10, 10, 9]",200,200,False,completed,cuda,True,473624
450,0.0007156257132548016,0.9743511900041983,16,24822,500,0.9316170871398666,0.06690937946776117,0.995019009850063,1541,10.0,"[13, 10, 9, 9, 9]",200,200,False,completed,cuda,True,475808
445,0.0009656511793206002,0.9878449279849172,128,47947,500,0.933739586014927,0.038629461017026114,0.9970787692737315,1067,9.5,"[9, 8, 9, 9, 9]",200,200,False,completed,cuda,True,447996
437,0.0005435164819658021,0.9572523017534497,32,89607,1000,0.9589323390839406,0.06850029674079744,0.9978678744793701,1375,21.2,"[22, 32, 19, 14, 22]",200,200,False,completed,cuda,True,460524
446,0.003072436730362976,0.9901780620549917,64,70943,100,0.9989527027898197,0.04400870842498767,0.9983049614888847,1695,41.3,"[41, 29, 37, 37, 48]",200,200,False,completed,cuda,True,473460
452,0.00016770752815126752,0.9520396346902118,128,46629,100,0.9110483737052666,0.06142272907276022,0.9930161313516976,1434,9.3,"[10, 10, 9, 10, 9]",200,200,False,completed,cuda,True,473540
454,0.0001305978563401988,0.9666299778127326,16,65273,500,0.985403526751951,0.059695414370260935,0.9943751728194763,1880,9.4,"[9, 10, 9, 8, 10]",200,200,False,completed,cuda,True,479808
447,0.00823847691720777,0.9261044098470668,16,93037,100,0.9815866528865487,0.04828718776881407,0.9953192715072293,1933,41.1,"[98, 72, 10, 61, 82]",200,200,False,completed,cuda,True,458748
449,0.0003406802078346521,0.9205065871452536,64,59432,1000,0.9956166581480728,0.09959821047973468,0.9960789998956456,806,9.5,"[10, 10, 9, 10, 9]",200,200,False,completed,cuda,True,453432
451,0.0002136879005408064,0.9492575834675365,128,45724,1000,0.9947093673245428,0.024527956868499363,0.9968459738090366,1025,9.1,"[10, 9, 9, 10, 9]",200,200,False,completed,cuda,True,478372
457,0.0014011235288693147,0.9153188825892017,128,76368,100,0.9877366383784105,0.017733307453698673,0.9906991015714567,1814,9.5,"[11, 8, 10, 10, 9]",200,200,False,completed,cuda,True,484460
458,0.0007787787112361626,0.9949923578360292,32,67164,100,0.9608684067605099,0.01087726654623988,0.9968813397705386,1649,9.2,"[9, 9, 8, 8, 10]",200,200,False,completed,cuda,True,479540
463,0.001252544445155638,0.9732316303090304,64,57824,100,0.9033197819305168,0.05312372109920189,0.9972327614103824,1894,10.4,"[11, 12, 9, 15, 12]",200,200,False,completed,cuda,True,490460
453,0.00018833895387228533,0.9658423938441034,128,98927,100,0.9584605885032844,0.031872514196010386,0.990779759458516,577,9.9,"[11, 9, 10, 11, 10]",200,200,False,completed,cuda,True,478624
459,0.0004783499604166433,0.9060052980475641,64,91538,100,0.9338773999725113,0.06298266985364172,0.9909963691435107,1485,9.9,"[9, 10, 9, 11, 10]",200,200,False,completed,cuda,True,484808
456,0.00542956386062724,0.9808113707583337,64,45368,500,0.9387477915452984,0.08464907092123884,0.9913710579658549,1173,11.5,"[13, 12, 11, 10, 10]",200,200,False,completed,cuda,True,479524
460,0.0004144339789915985,0.9117067625218097,16,36115,100,0.9442783357977012,0.07747674623068505,0.992200494633114,1370,10.0,"[9, 11, 13, 11, 9]",200,200,False,completed,cuda,True,471748
455,0.0015487561885304908,0.9561698040332521,64,47235,1000,0.9237751973166705,0.07847823254655688,0.9916138937532523,799,9.5,"[9, 9, 10, 10, 9]",200,200,False,completed,cuda,True,457996
462,0.0003669856558320674,0.9061015927922321,64,92117,100,0.9647888000151907,0.0380069556633769,0.9923887187778357,1250,9.7,"[10, 9, 9, 10, 9]",200,200,False,completed,cuda,True,489372
465,0.00022694495449100446,0.98118096416127,64,26167,100,0.9751508370463885,0.010287464067106435,0.9941784252083107,1960,9.3,"[9, 9, 9, 9, 10]",200,200,False,completed,cuda,True,492460
468,0.0007934659817025765,0.9882881700713508,16,66065,1000,0.995030898112939,0.027547225475887033,0.994378856735448,1843,8.7,"[9, 9, 9, 8, 8]",200,200,False,completed,cuda,True,491524
464,0.0017759375222066527,0.9797451641856038,32,60644,500,0.9027215058174434,0.047452868447996996,0.9989072027806537,1467,9.7,"[8, 10, 8, 10, 12]",200,200,False,completed,cuda,True,485540
466,0.0001486345548763099,0.9414976333206158,64,56115,500,0.9254764888323292,0.08483506664316717,0.998286554747482,1803,9.6,"[8, 11, 10, 9, 10]",200,200,False,completed,cuda,True,491624
472,0.0008707804213886278,0.9193653704954973,32,28923,500,0.9216556787213365,0.08978033507927595,0.9913105761343816,1576,9.6,"[10, 11, 9, 11, 9]",200,200,False,completed,cuda,True,499460
469,0.003385505865997681,0.9429358510990344,16,63222,500,0.9380363862318339,0.021283584822275804,0.9973749238777648,973,9.2,"[9, 10, 9, 8, 9]",200,200,False,completed,cuda,True,480748
467,0.0005114109303258962,0.9287097075318621,64,81779,500,0.991417040027637,0.020877681842512597,0.9955209715008304,879,9.7,"[10, 9, 10, 10, 10]",200,200,False,completed,cuda,True,492808
470,0.00022174986019194616,0.9628559794964054,64,14031,100,0.9225113221999693,0.06761171081643388,0.9954458533900811,1377,9.1,"[9, 10, 8, 11, 8]",200,200,False,completed,cuda,True,472996
475,0.0012379531685756463,0.9234924587752807,128,84009,1000,0.9723722801224998,0.021690326448102926,0.9926278074597087,1526,10.2,"[11, 10, 10, 9, 10]",200,200,False,completed,cuda,True,500624
461,0.00892244683610769,0.9826227789133609,64,20748,1000,0.9793347523220948,0.08876142229801445,0.9918509705701798,757,17.8,"[14, 13, 10, 19, 67]",200,200,False,completed,cuda,True,465432
474,0.0006151383890963384,0.9602203877276356,128,13501,500,0.955629652073076,0.06156906661331927,0.996750723462105,1562,10.1,"[10, 11, 11, 11, 10]",200,200,False,completed,cuda,True,495540
444,0.008985155321652002,0.9130871540286752,16,23951,100,0.9850213428057941,0.048530591606700584,0.9989500280288209,1565,226.1,"[240, 314, 326, 199, 214]",200,200,False,completed,cuda,True,468288
471,0.0007272749092205671,0.9178243783008218,16,54665,1000,0.9795651950769113,0.03674011651765326,0.9950974771828265,1113,10.1,"[9, 11, 10, 9, 10]",200,200,False,completed,cuda,True,498372
476,0.004271809276243794,0.9363460924436049,16,67295,1000,0.9152112365434671,0.08732441913424027,0.9960770437760518,1320,11.7,"[11, 9, 9, 8, 8]",200,200,False,completed,cuda,True,503460
482,0.001405730748120531,0.978131366516597,16,13481,100,0.9610773773372117,0.038738026451984583,0.9918097346245546,1538,9.8,"[9, 11, 9, 9, 9]",200,200,False,completed,cuda,True,503540
480,0.0003029141449021203,0.9750754567845644,16,83854,100,0.9639275605816909,0.09954835254344609,0.9983680531891443,1629,10.5,"[12, 9, 13, 10, 8]",200,200,False,completed,cuda,True,505624
473,0.009500373625587283,0.9251838955990906,32,90914,1000,0.9395560229920333,0.09834127224267052,0.9906733650895836,861,14.1,"[11, 12, 27, 28, 10]",200,200,False,completed,cuda,True,496524
481,0.0007285842402703434,0.9632636849040258,128,62295,1000,0.9352360737821025,0.03684077254813469,0.9946280833401883,1271,8.9,"[9, 10, 8, 8, 10]",200,200,False,completed,cuda,True,485432
478,0.0010232749010707022,0.904481997316205,16,12363,1000,0.905337717639832,0.02382056504524964,0.9936575523643663,1008,11.1,"[10, 12, 21, 10, 9]",200,200,False,completed,cuda,True,503808
483,0.000694710880141651,0.9054189918340181,32,27401,500,0.9034829160507254,0.054205038060319774,0.998362999331199,1274,10.2,"[8, 11, 9, 10, 9]",200,200,False,completed,cuda,True,507288
477,0.004501528114340383,0.9471127401332258,128,81926,500,0.9336909514743221,0.0675746890238403,0.9906866131792682,1018,37.4,"[20, 25, 18, 77, 26]",200,200,False,completed,cuda,True,488748
484,0.004628909337613645,0.9412495764630204,128,46190,1000,0.9529041821846096,0.016870813569010035,0.9968440947375307,1114,10.4,"[15, 12, 10, 9, 11]",200,200,False,completed,cuda,True,511372
485,0.0007008437527077185,0.9176083301449459,64,33694,500,0.9708360121285474,0.06574018881759976,0.9970871862943829,950,9.6,"[10, 10, 9, 10, 11]",200,200,False,completed,cuda,True,512460
486,0.008820763366805954,0.928212693860509,64,69980,1000,0.976725399816759,0.09053814208434294,0.995052171964639,1202,9.7,"[8, 9, 10, 12, 11]",200,200,False,completed,cuda,True,507540
490,0.001641260069603024,0.9693806014549579,128,56603,100,0.9128122903730995,0.022982590282480113,0.992587055793308,1968,10.4,"[10, 11, 10, 10, 11]",200,200,False,completed,cuda,True,515808
487,0.0004068019491966631,0.9309588608124779,128,16554,100,0.9568111501272241,0.09111497803165956,0.9960838946337988,1064,9.4,"[9, 9, 10, 9, 10]",200,200,False,completed,cuda,True,512624
489,0.005301968542413373,0.9198185009373785,32,80360,100,0.9103998853935227,0.07695564010261494,0.9955378853783754,1636,24.1,"[25, 18, 41, 10, 30]",200,200,False,completed,cuda,True,493432
494,0.004541044260010281,0.9371838497014855,128,98376,1000,0.9255184767876651,0.03560165733875762,0.9969712761235666,1804,9.3,"[10, 9, 10, 10, 10]",200,200,False,completed,cuda,True,521460
491,0.0003570887121941648,0.9153934983881864,32,24147,500,0.9514190165053477,0.030400001288947973,0.9919651122344417,1188,9.9,"[9, 9, 11, 11, 9]",200,200,False,completed,cuda,True,515288
493,0.00156238778594101,0.9775360097684205,16,50789,1000,0.9826562626150653,0.025671254320553553,0.9984501974275706,994,9.8,"[10, 12, 9, 9, 8]",200,200,False,completed,cuda,True,520372
495,0.0004168892143591923,0.9804886413771006,64,32077,500,0.9319250871084394,0.05250159948494429,0.9912246886657133,1353,9.7,"[9, 10, 10, 11, 9]",200,200,False,completed,cuda,True,516540
497,0.00021816859494751056,0.9179446475449675,16,57028,500,0.9079557055697652,0.03261149602562126,0.9983943640228876,1543,9.8,"[9, 9, 13, 10, 9]",200,200,False,completed,cuda,True,522624
496,0.0037897276428712373,0.9744375879866788,64,75262,500,0.9312919007201952,0.0634599641495641,0.9905793116701075,1353,12.9,"[29, 11, 21, 10, 9]",200,200,False,completed,cuda,True,521808
